r,X_7Be
0.00161,1.5798566891706438e-11
0.0025924524524524525,1.578239031538346e-11
0.0035749049049049048,1.5762108354692902e-11
0.004557357357357358,1.573765356846024e-11
0.00553980980980981,1.5708962303129866e-11
0.006522262262262262,1.5675974888806693e-11
0.007504714714714715,1.5638635832814327e-11
0.008487167167167168,1.559689401012801e-11
0.00946961961961962,1.5550702850033644e-11
0.010452072072072072,1.5500020518347823e-11
0.011434524524524524,1.544481009452377e-11
0.012416976976976976,1.5385040098931345e-11
0.01339942942942943,1.5320692616704422e-11
0.014381881881881883,1.5251763361105337e-11
0.015364334334334335,1.5178253628083683e-11
0.016346786786786787,1.510017000867404e-11
0.01732923923923924,1.501752446869302e-11
0.01831169169169169,1.4930334418908734e-11
0.019294144144144144,1.4838622775259406e-11
0.020276596596596596,1.474241800871306e-11
0.021259049049049048,1.4641754184388383e-11
0.0222415015015015,1.4536670989573647e-11
0.023223953953953953,1.4427213750311684e-11
0.024206406406406405,1.4313433436244657e-11
0.02518885885885886,1.419538665344256e-11
0.026171311311311313,1.4073135624971646e-11
0.027153763763763765,1.3946748158991996e-11
0.028136216216216217,1.3816297604210654e-11
0.02911866866866867,1.3681862792551118e-11
0.03010112112112112,1.3543527968942645e-11
0.031083573573573574,1.3401382708168619e-11
0.032066026026026026,1.3255521818758165e-11
0.03304847847847848,1.3106045233946976e-11
0.03403093093093093,1.2953057889774177e-11
0.03501338338338338,1.2796669590432723e-11
0.035995835835835835,1.2636994861028091e-11
0.03697828828828829,1.247415278795157e-11
0.03796074074074074,1.2308266847118353e-11
0.03894319319319319,1.2139464720364349e-11
0.039925645645645644,1.1967878100346162e-11
0.040908098098098096,1.1793642484327578e-11
0.04189055055055055,1.161689958784864e-11
0.042873003003003,1.143783619670325e-11
0.04385545545545545,1.125667276791544e-11
0.044837907907907905,1.1073628509682181e-11
0.04582036036036036,1.0888920005083147e-11
0.04680281281281281,1.0702760858200517e-11
0.04778526526526526,1.0515361358289793e-11
0.04876771771771772,1.032692816241891e-11
0.04975017017017017,1.0137663996910722e-11
0.050732622622622625,9.947767377850093e-12
0.05171507507507508,9.757432350835161e-12
0.05269752752752753,9.56684825008183e-12
0.05367997997997998,9.376199476916931e-12
0.054662432432432434,9.18566529762724e-12
0.055644884884884886,8.99541966056406e-12
0.05662733733733734,8.805631032342246e-12
0.05760978978978979,8.616462252911333e-12
0.05859224224224224,8.428070409218952e-12
0.059574694694694695,8.240606727137082e-12
0.06055714714714715,8.05421648126798e-12
0.0615395995995996,7.869038922206108e-12
0.06252205205205205,7.685207220784154e-12
0.0635045045045045,7.502848428798705e-12
0.06448695695695696,7.322083455673011e-12
0.06546940940940942,7.143027060483738e-12
0.06645186186186186,6.96578785875217e-12
0.06743431431431432,6.7904683433763106e-12
0.06841676676676677,6.6171649190586295e-12
0.06939921921921922,6.445967949570027e-12
0.07038167167167167,6.2769618171744245e-12
0.07136412412412413,6.110224993529468e-12
0.07234657657657657,5.9458301213722245e-12
0.07332902902902903,5.783844106292834e-12
0.07431148148148148,5.624328217899905e-12
0.07529393393393394,5.4673381996807525e-12
0.07627638638638638,5.3129243868658046e-12
0.07725883883883884,5.161131831610542e-12
0.07824129129129129,5.0120004348197425e-12
0.07922374374374375,4.865565083946517e-12
0.08020619619619619,4.721855796114818e-12
0.08118864864864865,4.580897865925282e-12
0.0821711011011011,4.442712017323185e-12
0.08315355355355356,4.307314558923587e-12
0.084136006006006,4.17471754220785e-12
0.08511845845845846,4.044928922026458e-12
0.0861009109109109,3.917952718863671e-12
0.08708336336336336,3.79378918234193e-12
0.08806581581581581,3.672434955467255e-12
0.08904826826826827,3.5538832391384078e-12
0.09003072072072071,3.438123956469851e-12
0.09101317317317317,3.3251439164984945e-12
0.09199562562562562,3.214926976873005e-12
0.09297807807807808,3.107454205145367e-12
0.09396053053053052,3.0027040383111395e-12
0.09494298298298298,2.900652460711563e-12
0.09592543543543544,2.8012744567327453e-12
0.09690788788788789,2.7045447163841393e-12
0.09789034034034035,2.610435634806735e-12
0.09887279279279279,2.5189172851786808e-12
0.09985524524524525,2.429957594470105e-12
0.1008376976976977,2.343522514677393e-12
0.10182015015015015,2.2595761892989908e-12
0.1028026026026026,2.178081114847081e-12
0.10378505505505506,2.098998297218341e-12
0.1047675075075075,2.0222874027768538e-12
0.10574995995995996,1.947906904029388e-12
0.10673241241241241,1.8758142197992484e-12
0.10771486486486487,1.8059658498301409e-12
0.10869731731731731,1.738317503774492e-12
0.10967976976976977,1.6728242245425887e-12
0.11066222222222222,1.609440506010226e-12
0.11164467467467468,1.5481204051006435e-12
0.11262712712712712,1.4888176482752044e-12
0.11360957957957958,1.4314857324833909e-12
0.11459203203203203,1.3760780206378533e-12
0.11557448448448449,1.3225478316939001e-12
0.11655693693693693,1.2708485254258487e-12
0.11753938938938939,1.2209335820031283e-12
0.11852184184184184,1.172756676480193e-12
0.1195042942942943,1.1262717483221485e-12
0.12048674674674674,1.0814330660969863e-12
0.1214691991991992,1.0381952874709455e-12
0.12245165165165164,9.96513514650635e-13
0.1234341041041041,9.563433454190126e-13
0.12441655655655655,9.176409199174998e-13
0.125399009009009,8.803629633287725e-13
0.12638146146146145,8.444668246174324e-13
0.1273639139139139,8.099105114872594e-13
0.12834636636636637,7.766527217144816e-13
0.12932881881881883,7.446528710168511e-13
0.13031127127127126,7.138711176178312e-13
0.13129372372372372,6.842683836641922e-13
0.13227617617617618,6.55806373653956e-13
0.13325862862862864,6.284475900296943e-13
0.13424108108108107,6.021553460898306e-13
0.13522353353353353,5.768937763678016e-13
0.136205985985986,5.526278446261489e-13
0.13718843843843845,5.293233496089347e-13
0.13817089089089088,5.069469286926381e-13
0.13915334334334334,4.854660595715702e-13
0.1401357957957958,4.648490601100565e-13
0.14111824824824826,4.450650864893668e-13
0.1421007007007007,4.260841297731559e-13
0.14308315315315315,4.07877011010681e-13
0.1440656056056056,3.9041537499274816e-13
0.14504805805805807,3.7367168277069635e-13
0.1460305105105105,3.57619195077663e-13
0.14701296296296296,3.4223160841792913e-13
0.14799541541541542,3.2748297744823377e-13
0.14897786786786787,3.1334823937619655e-13
0.1499603203203203,2.998032287819307e-13
0.15094277277277277,2.868246502659425e-13
0.15192522522522522,2.7439005166798717e-13
0.15290767767767768,2.624777978601059e-13
0.15389013013013011,2.5106704511601524e-13
0.15487258258258257,2.4013771605789836e-13
0.15585503503503503,2.296704751806413e-13
0.1568374874874875,2.1964670495257935e-13
0.15781993993993992,2.1004848249094788e-13
0.15880239239239238,2.0085855680940756e-13
0.15978484484484484,1.920603266342524e-13
0.1607672972972973,1.836378187851565e-13
0.16174974974974976,1.755756671157072e-13
0.1627322022022022,1.6785909200835124e-13
0.16371465465465465,1.6047388041779839e-13
0.1646971071071071,1.5340636645646568e-13
0.16567955955955957,1.4664341251504707e-13
0.166662012012012,1.4017239091087962e-13
0.16764446446446446,1.3398116605642461e-13
0.16862691691691692,1.2805807713982487e-13
0.16960936936936938,1.2239192130917175e-13
0.1705918218218218,1.169719373519143e-13
0.17157427427427427,1.1178778986056172e-13
0.17255672672672673,1.0682955387563051e-13
0.1735391791791792,1.0208769999665155e-13
0.17452163163163162,9.755307995186992e-14
0.17550408408408408,9.321691261719049e-14
0.17648653653653654,8.907077047479736e-14
0.177468988988989,8.510656650184499e-14
0.17845144144144143,8.13165414795288e-14
0.1794338938938939,7.769325171287504e-14
0.18041634634634635,7.422955715152069e-14
0.1813987987987988,7.091860990182244e-14
0.18238125125125124,6.77538431206209e-14
0.1833637037037037,6.472896028106192e-14
0.18434615615615615,6.183792480090777e-14
0.1853286086086086,5.907495002386177e-14
0.18631106106106105,5.643448954450499e-14
0.1872935135135135,5.3911227867536415e-14
0.18827596596596596,5.1500071392117425e-14
0.18925841841841842,4.9196139712230315e-14
0.19024087087087088,4.699475722408229e-14
0.1912233233233233,4.489144503171813e-14
0.19220577577577577,4.288191314213821e-14
0.19318822822822823,4.0962052941357474e-14
0.1941706806806807,3.9127929942996633e-14
0.19515313313313312,3.7375776801129583e-14
0.19613558558558558,3.570198657929318e-14
0.19711803803803804,3.4103106267693016e-14
0.1981004904904905,3.257583054082913e-14
0.19908294294294293,3.111699574790314e-14
0.2000653953953954,2.9723574128554274e-14
0.20104784784784785,2.8392668246624133e-14
0.2020303003003003,2.7121505634825753e-14
0.20301275275275274,2.5907433643353055e-14
0.2039952052052052,2.4747914485644652e-14
0.20497765765765766,2.3640520474673556e-14
0.20596011011011012,2.2582929443306586e-14
0.20694256256256255,2.1572920342447776e-14
0.207925015015015,2.06083690108353e-14
0.20890746746746747,1.968724411053752e-14
0.20988991991991993,1.8807603222346707e-14
0.21087237237237236,1.7967589095436477e-14
0.21185482482482482,1.7165426045804215e-14
0.21283727727727728,1.6399416498181902e-14
0.21381972972972974,1.5667937666246014e-14
0.21480218218218217,1.4969438366116397e-14
0.21578463463463463,1.4302435958282687e-14
0.21676708708708708,1.366551341324226e-14
0.21774953953953954,1.305731649627943e-14
0.21873199199199198,1.2476553447324655e-14
0.21971444444444443,1.1922026140408935e-14
0.2206968968968969,1.1392612776699863e-14
0.22167934934934935,1.0887233871897052e-14
0.2226618018018018,1.0404850345151397e-14
0.22364425425425424,9.94446250760058e-15
0.2246267067067067,9.505109034797373e-15
0.22560915915915916,9.085865927483438e-15
0.22659161161161162,8.685845464812175e-15
0.22757406406406405,8.304195153776421e-15
0.2285565165165165,7.940096678285044e-15
0.22953896896896897,7.59276485101667e-15
0.23052142142142143,7.261446570892456e-15
0.23150387387387386,6.945419788734459e-15
0.23248632632632632,6.643992483415157e-15
0.23346877877877878,6.356501650560508e-15
0.23445123123123124,6.082312305637919e-15
0.23543368368368367,5.820816503046957e-15
0.23641613613613613,5.571432372627659e-15
0.2373985885885886,5.3335993464394375e-15
0.23838104104104105,5.106682639740062e-15
0.23936349349349348,4.88998468111822e-15
0.24034594594594594,4.682858208393811e-15
0.2413283983983984,4.484707548475933e-15
0.24231085085085086,4.294984368758189e-15
0.2432933033033033,4.113183815952774e-15
0.24427575575575575,3.938841001866713e-15
0.2452582082082082,3.77152780003191e-15
0.24624066066066067,3.61084992100405e-15
0.2472231131131131,3.4564442376134463e-15
0.24820556556556556,3.307976334531139e-15
0.24918801801801801,3.165138259258221e-15
0.2501704704704705,3.027646454094491e-15
0.2511529229229229,2.8952398508318693e-15
0.2521353753753754,2.7676781118773237e-15
0.2531178278278278,2.644740003268359e-15
0.25410028028028026,2.5262218866259353e-15
0.25508273273273274,2.411936318512114e-15
0.2560651851851852,2.3017107469443157e-15
0.25704763763763766,2.1953862959779156e-15
0.2580300900900901,2.092816630318662e-15
0.2590125425425425,1.9938668928755873e-15
0.259994994994995,1.8984121961053523e-15
0.26097744744744744,1.8063276985022426e-15
0.2619598998998999,1.7174908615930167e-15
0.26294235235235236,1.6317901679145606e-15
0.2639248048048048,1.5491243811347599e-15
0.2649072572572573,1.4694015137797686e-15
0.2658897097097097,1.3925378539352294e-15
0.26687216216216214,1.3184570467558662e-15
0.26785461461461463,1.2470892273994621e-15
0.26883706706706706,1.1783702026996345e-15
0.2698195195195195,1.1122406795104043e-15
0.270801971971972,1.0486455381960915e-15
0.2717844244244244,9.875331502077403e-16
0.2727668768768769,9.288547390803801e-16
0.2737493293293293,8.725637845088989e-16
0.27473178178178176,8.186154694141835e-16
0.27571423423423425,7.669661700971363e-16
0.2766966866866867,7.175729896994356e-16
0.2776791391391391,6.703933352473039e-16
0.2786615915915916,6.253845385523473e-16
0.279644044044044,5.825057324988402e-16
0.2806264964964965,5.417461846208387e-16
0.28160894894894895,5.031074998496273e-16
0.2825914014014014,4.665757850404483e-16
0.28357385385385386,4.3212289318378984e-16
0.2845563063063063,3.997083603980186e-16
0.2855387587587588,3.69281259316421e-16
0.2865212112112112,3.40781950894342e-16
0.28750366366366364,3.1414372113566544e-16
0.28848611611611613,2.8929429332217295e-16
0.28946856856856856,2.661572099878789e-16
0.290451021021021,2.4465308209231163e-16
0.2914334734734735,2.2470070560815955e-16
0.2924159259259259,2.0621804805818918e-16
0.2933983783783784,1.8912310943244476e-16
0.29438083083083083,1.733346634169512e-16
0.29536328328328326,1.5877288600118581e-16
0.29634573573573575,1.453598793404006e-16
0.2973281881881882,1.3302009926804086e-16
0.2983106406406406,1.2168069512196424e-16
0.2992930930930931,1.112717706039389e-16
0.30027554554554553,1.0172657427095795e-16
0.301257997997998,9.298162799367877e-17
0.30224045045045045,8.497662578068878e-17
0.3032229029029029,7.765230656972733e-17
0.30420535535535537,7.095196777660168e-17
0.3051878078078078,6.482344932792343e-17
0.30617026026026023,5.921883209503716e-17
0.3071527127127127,5.4094106373554225e-17
0.30813516516516515,4.940886485796838e-17
0.30911761761761763,4.512601844897048e-17
0.31010007007007007,4.121153332882732e-17
0.3110825225225225,3.7634187833713886e-17
0.312064974974975,3.436534774124535e-17
0.3130474274274274,3.137875867667401e-17
0.31402987987987985,2.865035442232128e-17
0.31501233233233233,2.615807999191301e-17
0.31599478478478477,2.3881728404642525e-17
0.31697723723723725,2.180279016309174e-17
0.3179596896896897,1.990431450474924e-17
0.3189421421421421,1.8170781558819066e-17
0.3199245945945946,1.6587984598518408e-17
0.32090704704704703,1.5142921634177004e-17
0.3218894994994995,1.3823695644362538e-17
0.32287195195195195,1.2619422791047029e-17
0.3238544044044044,1.1520148010683326e-17
0.32483685685685687,1.051676741606828e-17
0.3258193093093093,9.60095698419655e-18
0.32680176176176173,8.765107043066209e-18
0.3277842142142142,8.002262105728629e-18
0.32876666666666665,7.306065632892396e-18
0.32974911911911914,6.67070933623487e-18
0.33073157157157157,6.090886663345792e-18
0.331714024024024,5.561750132060214e-18
0.3326964764764765,5.078872206927035e-18
0.3336789289289289,4.638209433826936e-18
0.33466138138138135,4.236069570390345e-18
0.33564383383383384,3.8690814699834476e-18
0.33662628628628627,3.5341674957080194e-18
0.33760873873873876,3.228518258205347e-18
0.3385911911911912,2.9495694871354866e-18
0.3395736436436436,2.6949808611146678e-18
0.3405560960960961,2.4626166347054136e-18
0.34153854854854854,2.250527913840764e-18
0.34252100100100097,2.0569364052065552e-18
0.34350345345345346,1.8802166459264437e-18
0.3444859059059059,1.7188816469730317e-18
0.3454683583583584,1.5715762955322682e-18
0.3464508108108108,1.4370660837764641e-18
0.34743326326326324,1.3142262757532184e-18
0.3484157157157157,1.2020320553088825e-18
0.34939816816816816,1.0995495655622708e-18
0.35038062062062064,1.0059277586593844e-18
0.3513630730730731,9.203909819947736e-19
0.3523455255255255,8.422322338536723e-19
0.353327977977978,7.708070275728289e-19
0.3543104304304304,7.055278088952886e-19
0.35529288288288285,6.458588762587213e-19
0.35627533533533534,5.913117583539657e-19
0.3572577877877878,5.414410074655958e-19
0.35824024024024026,4.95840370896256e-19
0.3592226926926927,4.541393062191944e-19
0.3602051451451451,4.1599980922895825e-19
0.3611875975975976,3.811135262993161e-19
0.36217005005005004,3.4919912543549637e-19
0.36315250250250247,3.1999990265008187e-19
0.36413495495495496,2.9328160241857153e-19
0.3651174074074074,2.6883043290328534e-19
0.3660998598598599,2.464512583894031e-19
0.3670823123123123,2.2596595297176115e-19
0.36806476476476474,2.0721190097974192e-19
0.3690472172172172,1.90040630944241e-19
0.37002966966966966,1.743165711067071e-19
0.3710121221221221,1.599159155573058e-19
0.3719945745745746,1.4672559107710107e-19
0.372977027027027,1.3464231565687908e-19
0.3739594794794795,1.2357174048120443e-19
0.3749419319319319,1.1342766790798966e-19
0.37592438438438436,1.0413133864799062e-19
0.37690683683683684,9.561078196152976e-20
0.3778892892892893,8.780022324696847e-20
0.37887174174174176,8.063954390191773e-20
0.3798541941941942,7.40737887989077e-20
0.3808366466466466,6.805271713596328e-20
0.3818190990990991,6.25303928034678e-20
0.38280155155155154,5.746481075506806e-20
0.383784004004004,5.281755618538227e-20
0.38476645645645646,4.8553493603869443e-20
0.3857489089089089,4.4640483154816516e-20
0.3867313613613614,4.10491217705588e-20
0.3877138138138138,3.775250696074544e-20
0.38869626626626624,3.4726021236734523e-20
0.38967871871871873,3.194713534880347e-20
0.39066117117117116,2.939522867633972e-20
0.3916436236236236,2.7051425259101582e-20
0.3926260760760761,2.489844409220317e-20
0.3936085285285285,2.2920462430005857e-20
0.394590980980981,2.1102990955590435e-20
0.39557343343343343,1.9432759774022486e-20
0.39655588588588586,1.7897614280006137e-20
0.39753833833833835,1.6486420034696413e-20
0.3985207907907908,1.518897586302548e-20
0.3995032432432432,1.3995934452688072e-20
0.4004856956956957,1.2898729799450288e-20
0.40146814814814813,1.1889510901324083e-20
0.4024506006006006,1.096108115684582e-20
0.40343305305305305,1.0106842970718069e-20
0.4044155055055055,9.320747113808178e-21
0.40539795795795797,8.597246424341617e-21
0.4063804104104104,7.931253473447552e-21
0.40736286286286283,7.318101851284628e-21
0.4083453153153153,6.753510760138823e-21
0.40932776776776775,6.233552628355081e-21
0.41031022022022023,5.7546234840140225e-21
0.41129267267267267,5.31341585009777e-21
0.4122751251251251,4.9068939436955585e-21
0.4132575775775776,4.532270980784511e-21
0.41424003003003,4.186988405413512e-21
0.4152224824824825,3.868696877902362e-21
0.41620493493493493,3.575238871052963e-21
0.41718738738738737,3.3046327364919923e-21
0.41816983983983985,3.0550581152356883e-21
0.4191522922922923,2.824842577484825e-21
0.4201347447447447,2.6124493866191593e-21
0.4211171971971972,2.4164662914497383e-21
0.42209964964964963,2.2355952590799626e-21
0.4230821021021021,2.0686430682942167e-21
0.42406455455455455,1.9145126902995668e-21
0.425047007007007,1.77219538995025e-21
0.42602945945945947,1.6407634863393068e-21
0.4270119119119119,1.5193637168945182e-21
0.42799436436436433,1.4072111539127916e-21
0.4289768168168168,1.3035836268464525e-21
0.42995926926926925,1.2078166076541569e-21
0.43094172172172174,1.119298520181668e-21
0.43192417417417417,1.0374664378740271e-21
0.4329066266266266,9.61802137167802e-22
0.4338890790790791,8.918284766961774e-22
0.4348715315315315,8.271060495586934e-22
0.43585398398398395,7.672288876641563e-22
0.43683643643643644,7.118215400397344e-22
0.43781888888888887,6.605385819001412e-22
0.43880134134134136,6.130622753444384e-22
0.4397837937937938,5.691002669254476e-22
0.4407662462462462,5.283834837333526e-22
0.4417486986986987,4.906642102691786e-22
0.44273115115115114,4.557143300211015e-22
0.4437136036036036,4.2332371713592322e-22
0.44469605605605605,3.9329876491847016e-22
0.4456785085085085,3.654610391039439e-22
0.446660960960961,3.3964604494676795e-22
0.4476434134134134,3.157020981646203e-22
0.44862586586586584,2.9348929067778067e-22
0.4496083183183183,2.7287854290131176e-22
0.45059077077077075,2.537507350891245e-22
0.45157322322322324,2.3599591090097306e-22
0.4525556756756757,2.195125469738525e-22
0.4535381281281281,2.042068828329142e-22
0.4545205805805806,1.8999230598005251e-22
0.455503033033033,1.7678878745495625e-22
0.45648548548548545,1.6452236357848285e-22
0.45746793793793794,1.531246599654942e-22
0.45845039039039037,1.4253245423706724e-22
0.45943284284284286,1.3268727417406684e-22
0.4604152952952953,1.235350283376821e-22
0.4613977477477477,1.1502566644082685e-22
0.4623802002002002,1.0711286698925706e-22
0.46336265265265264,9.975374992544247e-23
0.46434510510510507,9.290861220303294e-23
0.46532755755755756,8.654068439752577e-23
0.46631001001001,8.061590662056822e-23
0.4672924624624625,7.510272215294144e-23
0.4682749149149149,6.997188734595985e-23
0.46925736736736734,6.519629646368244e-23
0.4702398198198198,6.075082025054573e-23
0.47122227227227226,5.661215711117291e-23
0.4722047247247247,5.2758695882596237e-23
0.4731871771771772,4.917038926437451e-23
0.4741696296296296,4.582863705002592e-23
0.4751520820820821,4.2716178374394606e-23
0.4761345345345345,3.981699225667871e-23
0.47711698698698696,3.711620577833297e-23
0.47809943943943944,3.4600009289527964e-23
0.4790818918918919,3.225557808761958e-23
0.48006434434434436,3.0071000056677863e-23
0.4810467967967968,2.8035208798825173e-23
0.4820292492492492,2.6137921826343215e-23
0.4830117017017017,2.4369583418485427e-23
0.48399415415415414,2.2721311778992083e-23
0.4849766066066066,2.118485015965921e-23
0.48595905905905906,1.975250847636563e-23
0.4869415115115115,1.8416986762730257e-23
0.487923963963964,1.7171433118442038e-23
0.4889064164164164,1.600951962182574e-23
0.48988886886886884,1.4925400518361103e-23
