r,X_7Be
0.49087132132132133,1.391367217263654e-23
0.49185377377377376,1.2969462930630812e-23
0.4928362262262262,1.2108416989288112e-23
0.4938186786786787,1.1381438990205154e-23
0.4948011311311311,1.083196577870984e-23
0.4957835835835836,1.0479751070709655e-23
0.49676603603603603,1.0289348805565804e-23
0.49774848848848846,1.0222304568130397e-23
0.49873094094094095,1.024623975962652e-23
0.4997133933933934,1.0331556396841489e-23
0.5006958458458458,1.0449206074353535e-23
0.5016782982982982,1.0569341061399716e-23
0.5026607507507508,1.0664356916656223e-23
0.5036432032032032,1.0729307568722556e-23
0.5046256556556556,1.0768956092019131e-23
0.5056081081081081,1.0788377448701877e-23
0.5065905605605605,1.0792821670682613e-23
0.507573013013013,1.0787627452417752e-23
0.5085554654654655,1.0778160811409445e-23
0.5095379179179179,1.0768664873577363e-23
0.5105203703703703,1.0759821863223321e-23
0.5115028228228228,1.0751608649925304e-23
0.5124852752752753,1.0744002282221953e-23
0.5134677277277278,1.0736979974822663e-23
0.5144501801801802,1.0730519096335081e-23
0.5154326326326326,1.0724597157495092e-23
0.516415085085085,1.0719191799893561e-23
0.5173975375375375,1.0714280785191763e-23
0.51837998998999,1.0709841984817023e-23
0.5193624424424425,1.0705853370133244e-23
0.5203448948948949,1.0702293003079825e-23
0.5213273473473473,1.0699139027273097e-23
0.5223097997997997,1.0696369659566799e-23
0.5232922522522523,1.0693963182064356e-23
0.5242747047047047,1.069189793458308e-23
0.5252571571571572,1.0690152307561493e-23
0.5262396096096096,1.0688704735413144e-23
0.527222062062062,1.0687533690316189e-23
0.5282045145145146,1.0686617676445552e-23
0.529186966966967,1.0685935224636096e-23
0.5301694194194194,1.0685464887483655e-23
0.5311518718718719,1.0685185234876595e-23
0.5321343243243243,1.0685074849958697e-23
0.5331167767767767,1.0685112325523968e-23
0.5340992292292293,1.0685276260838803e-23
0.5350816816816817,1.0685545258897299e-23
0.5360641341341341,1.0685897924099264e-23
0.5370465865865865,1.0686312860363378e-23
0.538029039039039,1.0686768669664933e-23
0.5390114914914915,1.06872439510023e-23
0.539993943943944,1.0687718404738553e-23
0.5409763963963964,1.0688184156468949e-23
0.5419588488488488,1.0688641155802492e-23
0.5429413013013012,1.0689089474363138e-23
0.5439237537537538,1.0689529183807616e-23
0.5449062062062062,1.0689960355826506e-23
0.5458886586586587,1.0690383062142173e-23
0.5468711111111111,1.0690797374508194e-23
0.5478535635635635,1.0691203364710189e-23
0.5488360160160161,1.0691601104563937e-23
0.5498184684684685,1.0691990665915524e-23
0.5508009209209209,1.0692372120640256e-23
0.5517833733733734,1.0692745540642376e-23
0.5527658258258258,1.0693110997854777e-23
0.5537482782782782,1.069346856423785e-23
0.5547307307307308,1.0693818311779556e-23
0.5557131831831832,1.0694160312494552e-23
0.5566956356356356,1.0694494638423657e-23
0.557678088088088,1.0694821361633683e-23
0.5586605405405405,1.0695140554216394e-23
0.559642992992993,1.0695452288288338e-23
0.5606254454454455,1.069575663599026e-23
0.5616078978978979,1.069605366948668e-23
0.5625903503503503,1.0696343460965132e-23
0.5635728028028028,1.0696626082636116e-23
0.5645552552552553,1.0696901606731725e-23
0.5655377077077077,1.0697170105506656e-23
0.5665201601601602,1.0697431651236327e-23
0.5675026126126126,1.0697686316216929e-23
0.568485065065065,1.0697934172765045e-23
0.5694675175175176,1.0698175293217188e-23
0.57044996996997,1.0698409749929337e-23
0.5714324224224224,1.0698637615275696e-23
0.5724148748748749,1.0698858961649912e-23
0.5733973273273273,1.069907386146322e-23
0.5743797797797797,1.0699282387144366e-23
0.5753622322322323,1.0699484611139071e-23
0.5763446846846847,1.0699680605910663e-23
0.5773271371371371,1.0699870443937454e-23
0.5783095895895896,1.0700054197714775e-23
0.579292042042042,1.0700231939753074e-23
0.5802744944944945,1.0700403742577498e-23
0.581256946946947,1.0700569678728373e-23
0.5822393993993994,1.0700729820759568e-23
0.5832218518518518,1.0700884241239682e-23
0.5842043043043043,1.070103301275033e-23
0.5851867567567568,1.070117620788577e-23
0.5861692092092092,1.0701313899253735e-23
0.5871516616616617,1.0701446159474103e-23
0.5881341141141141,1.0701573061178343e-23
0.5891165665665665,1.0701694677009151e-23
0.590099019019019,1.0701811079621755e-23
0.5910814714714715,1.070192234168119e-23
0.5920639239239239,1.0702028535863346e-23
0.5930463763763764,1.0702129734853927e-23
0.5940288288288288,1.0702226011348978e-23
0.5950112812812812,1.0702317438053411e-23
0.5959937337337338,1.0702404087682078e-23
0.5969761861861862,1.0702486032957946e-23
0.5979586386386386,1.0702563346612927e-23
0.5989410910910911,1.0702636101386758e-23
0.5999235435435435,1.0702704370027305e-23
0.600905995995996,1.0702768225290094e-23
0.6018884484484485,1.0702827739937546e-23
0.6028709009009009,1.070288298673914e-23
0.6038533533533533,1.0702934038471109e-23
0.6048358058058058,1.0702980967916324e-23
0.6058182582582583,1.0703023847863408e-23
0.6068007107107107,1.0703062751106628e-23
0.6077831631631632,1.0703097750446406e-23
0.6087656156156156,1.0703128918687834e-23
0.609748068068068,1.0703156328641807e-23
0.6107305205205205,1.0703180053122661e-23
0.611712972972973,1.0703200164950636e-23
0.6126954254254254,1.0703216736949266e-23
0.6136778778778779,1.07032298419468e-23
0.6146603303303303,1.0703239552774554e-23
0.6156427827827827,1.0703245942267827e-23
0.6166252352352353,1.0703249083265401e-23
0.6176076876876877,1.070324904860845e-23
0.6185901401401401,1.0703245911141889e-23
0.6195725925925926,1.0703239743712589e-23
0.620555045045045,1.0703230619170569e-23
0.6215374974974975,1.0703218610366956e-23
0.62251994994995,1.0703203790156055e-23
0.6235024024024024,1.0703186231393587e-23
0.6244848548548548,1.070316600693667e-23
0.6254673073073073,1.0703143189644339e-23
0.6264497597597597,1.0703117852377017e-23
0.6274322122122122,1.0703090067995812e-23
0.6284146646646647,1.0703059909362876e-23
0.6293971171171171,1.0703027449340979e-23
0.6303795695695695,1.0702992760794395e-23
0.631362022022022,1.0702955916586833e-23
0.6323444744744745,1.0702916989582937e-23
0.6333269269269269,1.0702876052647366e-23
0.6343093793793794,1.0702833178644734e-23
0.6352918318318318,1.0702788440439918e-23
0.6362742842842842,1.0702741910896966e-23
0.6372567367367368,1.0702693662879931e-23
0.6382391891891892,1.0702643769252754e-23
0.6392216416416416,1.0702592302878191e-23
0.6402040940940941,1.0702539336618833e-23
0.6411865465465465,1.0702484943335868e-23
0.642168998998999,1.0702429195890124e-23
0.6431514514514515,1.0702372167141439e-23
0.6441339039039039,1.0702313929948142e-23
0.6451163563563563,1.070225455716775e-23
0.6460988088088088,1.0702194121656544e-23
0.6470812612612612,1.0702132696269231e-23
0.6480637137137137,1.0702070353859478e-23
0.6490461661661662,1.0702007167279419e-23
0.6500286186186186,1.0701943209379243e-23
0.651011071071071,1.0701878553008277e-23
0.6519935235235235,1.0701813271013792e-23
0.652975975975976,1.0701747436241319e-23
0.6539584284284284,1.0701681121535036e-23
0.6549408808808809,1.0701614399737126e-23
0.6559233333333333,1.0701547343688362e-23
0.6569057857857857,1.0701480026227108e-23
0.6578882382382383,1.0701412520190537e-23
0.6588706906906907,1.0701344898413556e-23
0.6598531431431431,1.0701277233729503e-23
0.6608355955955956,1.0701209598969786e-23
0.661818048048048,1.0701142066963972e-23
0.6628005005005005,1.0701074710539879e-23
0.663782952952953,1.070100760252315e-23
0.6647654054054054,1.0700940815738226e-23
0.6657478578578578,1.070087442300723e-23
0.6667303103103103,1.0700808497150691e-23
0.6677127627627627,1.0700743110987402e-23
0.6686952152152152,1.0700678337334357e-23
0.6696776676676677,1.070061424900733e-23
0.6706601201201201,1.0700550918819849e-23
0.6716425725725725,1.0700488419584232e-23
0.672625025025025,1.0700426824110831e-23
0.6736074774774775,1.0700366205209506e-23
0.6745899299299299,1.0700306635687757e-23
0.6755723823823824,1.070024818835202e-23
0.6765548348348348,1.070019093600783e-23
0.6775372872872872,1.0700134951459107e-23
0.6785197397397398,1.0700080307509033e-23
0.6795021921921922,1.0700027076959352e-23
0.6804846446446446,1.0699975332611597e-23
0.6814670970970971,1.0699925147265621e-23
0.6824495495495495,1.0699876593721267e-23
0.6834320020020019,1.069982974477726e-23
0.6844144544544545,1.0699784673232452e-23
0.6853969069069069,1.0699741451884806e-23
0.6863793593593593,1.0699700153532132e-23
0.6873618118118118,1.0699660850972384e-23
0.6883442642642642,1.0699623617003105e-23
0.6893267167167167,1.0699588524422607e-23
0.6903091691691692,1.0699555646029153e-23
0.6912916216216216,1.0699525054621193e-23
0.692274074074074,1.069949682299822e-23
0.6932565265265265,1.069947102396022e-23
0.694238978978979,1.0699447730308376e-23
0.6952214314314314,1.0699427014844338e-23
0.6962038838838839,1.0699408950372082e-23
0.6971863363363363,1.0699393609696148e-23
0.6981687887887887,1.06993810656227e-23
0.6991512412412413,1.0699371390960416e-23
0.7001336936936937,1.0699364658519197e-23
0.7011161461461461,1.0699360941111848e-23
0.7020985985985986,1.0699360283351956e-23
0.703081051051051,1.0699362569723541e-23
0.7040635035035034,1.0699367628264395e-23
0.705045955955956,1.0699375286950781e-23
0.7060284084084084,1.069938537376045e-23
0.7070108608608608,1.0699397716671537e-23
0.7079933133133133,1.0699412143664284e-23
0.7089757657657657,1.0699428482718247e-23
0.7099582182182183,1.0699446561813456e-23
0.7109406706706707,1.0699466208929162e-23
0.7119231231231231,1.069948725204479e-23
0.7129055755755755,1.0699509519138665e-23
0.713888028028028,1.0699532838187958e-23
0.7148704804804805,1.0699557037168956e-23
0.715852932932933,1.0699581944056895e-23
0.7168353853853854,1.0699607386824969e-23
0.7178178378378378,1.0699633193444916e-23
0.7188002902902902,1.0699659191887574e-23
0.7197827427427427,1.069968521012116e-23
0.7207651951951952,1.0699711076112923e-23
0.7217476476476476,1.069973661782994e-23
0.7227301001001001,1.069976169599245e-23
0.7237125525525525,1.0699786288134848e-23
0.7246950050050049,1.0699810397820242e-23
0.7256774574574575,1.069983402861227e-23
0.7266599099099099,1.069985718407432e-23
0.7276423623623623,1.0699879867770399e-23
0.7286248148148148,1.0699902083264255e-23
0.7296072672672672,1.0699923834119292e-23
0.7305897197197198,1.0699945123900052e-23
0.7315721721721722,1.069996595617038e-23
0.7325546246246246,1.0699986334494207e-23
0.733537077077077,1.0700006262435984e-23
0.7345195295295295,1.070002574356025e-23
0.735501981981982,1.0700044781430924e-23
0.7364844344344345,1.0700063379612705e-23
0.7374668868868869,1.0700081541669936e-23
0.7384493393393393,1.0700099271167823e-23
0.7394317917917917,1.0700116571670427e-23
0.7404142442442442,1.0700133446742666e-23
0.7413966966966967,1.0700149899949975e-23
0.7423791491491492,1.0700165934856457e-23
0.7433616016016016,1.07001815550276e-23
0.744344054054054,1.0700196764028344e-23
0.7453265065065064,1.0700211565423796e-23
0.746308958958959,1.0700225962779204e-23
0.7472914114114114,1.0700239959659802e-23
0.7482738638638639,1.0700253559630973e-23
0.7492563163163163,1.0700266766258248e-23
0.7502387687687687,1.07002795831067e-23
0.7512212212212213,1.0700292013742155e-23
0.7522036736736737,1.0700304061730065e-23
0.7531861261261261,1.0700315730636023e-23
0.7541685785785786,1.0700327024025945e-23
0.755151031031031,1.0700337945465099e-23
0.7561334834834835,1.0700348498519945e-23
0.757115935935936,1.0700358686755858e-23
0.7580983883883884,1.0700368513738699e-23
0.7590808408408408,1.0700377983034821e-23
0.7600632932932933,1.0700387098209836e-23
0.7610457457457457,1.0700395862830016e-23
0.7620281981981982,1.0700404280461241e-23
0.7630106506506507,1.0700412354669787e-23
0.7639931031031031,1.07004200890218e-23
0.7649755555555555,1.0700427487083642e-23
0.765958008008008,1.0700434552421282e-23
0.7669404604604605,1.0700441288601513e-23
0.7679229129129129,1.0700447699190034e-23
0.7689053653653654,1.070045378775372e-23
0.7698878178178178,1.070045955785878e-23
0.7708702702702702,1.0700465013071814e-23
0.7718527227227228,1.07004701569591e-23
0.7728351751751752,1.0700474993087572e-23
0.7738176276276276,1.070047952502314e-23
0.7748000800800801,1.0700483756332976e-23
0.7757825325325325,1.0700487690583665e-23
0.7767649849849849,1.0700491331341391e-23
0.7777474374374375,1.0700494682173239e-23
0.7787298898898899,1.0700497746645798e-23
0.7797123423423423,1.0700500528325943e-23
0.7806947947947948,1.070050303078032e-23
0.7816772472472472,1.0700505257575684e-23
0.7826596996996997,1.0700507212278812e-23
0.7836421521521522,1.0700508898456771e-23
0.7846246046046046,1.0700510319676299e-23
0.785607057057057,1.0700511479504243e-23
0.7865895095095095,1.0700512381507473e-23
0.787571961961962,1.0700513029252876e-23
0.7885544144144144,1.0700513426307533e-23
0.7895368668668669,1.0700513576238286e-23
0.7905193193193193,1.0700513482612514e-23
0.7915017717717717,1.0700513148996563e-23
0.7924842242242243,1.0700512578957848e-23
0.7934666766766767,1.0700511776063448e-23
0.7944491291291291,1.0700510743880103e-23
0.7954315815815816,1.070050948597501e-23
0.796414034034034,1.0700508005915374e-23
0.7973964864864864,1.0700506307267975e-23
0.798378938938939,1.0700504393600221e-23
0.7993613913913914,1.0700502268479174e-23
0.8003438438438438,1.0700499935471646e-23
0.8013262962962963,1.0700497398145074e-23
0.8023087487487487,1.0700494660066552e-23
0.8032912012012012,1.0700491724802913e-23
0.8042736536536537,1.0700488595921619e-23
0.8052561061061061,1.070048527698987e-23
0.8062385585585585,1.0700481771574611e-23
0.807221011011011,1.070047808324288e-23
0.8082034634634635,1.0700474215562332e-23
0.8091859159159159,1.0700470172099663e-23
0.8101683683683684,1.0700465956422184e-23
0.8111508208208208,1.0700461572097037e-23
0.8121332732732732,1.0700457022691626e-23
0.8131157257257257,1.0700452311773093e-23
0.8140981781781782,1.0700447442908236e-23
0.8150806306306306,1.0700442419664635e-23
0.8160630830830831,1.0700437245609352e-23
0.8170455355355355,1.0700431924309441e-23
0.8180279879879879,1.0700426459332225e-23
0.8190104404404405,1.0700420854244843e-23
0.8199928928928929,1.0700415112614525e-23
0.8209753453453453,1.0700409238008412e-23
0.8219577977977978,1.0700403233993551e-23
0.8229402502502502,1.0700397104137336e-23
0.8239227027027027,1.0700390852006898e-23
0.8249051551551552,1.0700384481169097e-23
0.8258876076076076,1.0700377995191494e-23
0.82687006006006,1.0700371397640853e-23
0.8278525125125125,1.0700364692084723e-23
0.828834964964965,1.0700357882089946e-23
0.8298174174174174,1.0700350971223884e-23
0.8307998698698699,1.0700343963053365e-23
0.8317823223223223,1.0700336861145826e-23
0.8327647747747747,1.0700329669067998e-23
0.8337472272272272,1.0700322390387563e-23
0.8347296796796797,1.0700315028671062e-23
0.8357121321321321,1.0700307587485812e-23
0.8366945845845846,1.0700300070399038e-23
0.837677037037037,1.0700292480977605e-23
0.8386594894894894,1.0700284822788631e-23
0.839641941941942,1.0700277099399226e-23
0.8406243943943944,1.0700269314376492e-23
0.8416068468468468,1.0700261471287256e-23
0.8425892992992993,1.0700253573698604e-23
0.8435717517517517,1.0700245625177605e-23
0.8445542042042042,1.07002376292915e-23
0.8455366566566567,1.0700229589606988e-23
0.8465191091091091,1.0700221509691115e-23
0.8475015615615615,1.0700213393110999e-23
0.848484014014014,1.07002052434334e-23
0.8494664664664664,1.0700197064225592e-23
0.8504489189189189,1.0700188859054138e-23
0.8514313713713714,1.0700180631486114e-23
0.8524138238238238,1.0700172385088589e-23
0.8533962762762762,1.0700164123428357e-23
0.8543787287287287,1.0700155850072372e-23
0.8553611811811812,1.070014756858767e-23
0.8563436336336336,1.070013928254066e-23
0.8573260860860861,1.0700130995498617e-23
0.8583085385385385,1.0700122711028456e-23
0.8592909909909909,1.0700114432696815e-23
0.8602734434434435,1.0700106164070498e-23
0.8612558958958959,1.0700097908716559e-23
0.8622383483483483,1.0700089670201781e-23
0.8632208008008008,1.0700081452092673e-23
0.8642032532532532,1.0700073257956344e-23
0.8651857057057057,1.0700065091359455e-23
0.8661681581581582,1.0700056955868746e-23
0.8671506106106106,1.0700048855051206e-23
0.868133063063063,1.0700040792473291e-23
0.8691155155155155,1.0700032771701794e-23
0.8700979679679679,1.0700024796303677e-23
0.8710804204204204,1.070001686984536e-23
0.8720628728728729,1.0700008995893787e-23
0.8730453253253253,1.0700001178015621e-23
0.8740277777777777,1.0699993419777522e-23
0.8750102302302302,1.0699985724746051e-23
0.8759926826826827,1.0699978096488108e-23
0.8769751351351351,1.0699970538570146e-23
0.8779575875875876,1.0699963054558964e-23
0.87894004004004,1.0699955648021175e-23
0.8799224924924924,1.069994832252347e-23
0.880904944944945,1.0699941081632269e-23
0.8818873973973974,1.0699933928914513e-23
0.8828698498498498,1.0699926867936607e-23
0.8838523023023023,1.0699919902265212e-23
0.8848347547547547,1.0699913035466898e-23
0.8858172072072072,1.0699906271108225e-23
0.8867996596596597,1.0699899612756009e-23
0.8877821121121121,1.0699893063976537e-23
0.8887645645645645,1.0699886628336703e-23
0.889747017017017,1.0699880309402782e-23
0.8907294694694694,1.0699874110741485e-23
0.891711921921922,1.0699868035919515e-23
0.8926943743743744,1.0699862088503048e-23
0.8936768268268268,1.0699856272058955e-23
0.8946592792792792,1.069985059015358e-23
0.8956417317317317,1.069984504635388e-23
0.8966241841841842,1.0699839644225842e-23
0.8976066366366366,1.069983438733668e-23
0.8985890890890891,1.0699829279252379e-23
0.8995715415415415,1.0699824323539539e-23
0.9005539939939939,1.0699819523764932e-23
0.9015364464464465,1.0699814883494981e-23
0.9025188988988989,1.06998104062962e-23
0.9035013513513513,1.0699806095735275e-23
0.9044838038038038,1.0699801955378723e-23
0.9054662562562562,1.0699797988792972e-23
0.9064487087087086,1.0699794199544807e-23
0.9074311611611612,1.0699790591200664e-23
0.9084136136136136,1.0699787167326984e-23
0.909396066066066,1.0699783931490213e-23
0.9103785185185185,1.0699780887257414e-23
0.9113609709709709,1.0699778038194872e-23
0.9123434234234234,1.0699775387869224e-23
0.9133258758758759,1.0699772939846943e-23
0.9143083283283283,1.0699770697694945e-23
0.9152907807807807,1.069976866497937e-23
0.9162732332332332,1.0699766845267414e-23
0.9172556856856857,1.069976524212515e-23
0.9182381381381381,1.0699763859119533e-23
0.9192205905905906,1.069976269981718e-23
0.920203043043043,1.0699761767784635e-23
0.9211854954954954,1.069976106658872e-23
0.922167947947948,1.0699760599796173e-23
0.9231504004004004,1.0699760370973495e-23
0.9241328528528528,1.0699760383687461e-23
0.9251153053053053,1.0699760641505036e-23
0.9260977577577577,1.0699761147992767e-23
0.9270802102102101,1.0699761906717478e-23
0.9280626626626627,1.069976292124584e-23
0.9290451151151151,1.0699764195145067e-23
0.9300275675675675,1.0699765731981519e-23
0.93101002002002,1.0699767535322277e-23
0.9319924724724724,1.0699769608734004e-23
0.932974924924925,1.0699771955783916e-23
0.9339573773773774,1.0699774580038726e-23
0.9349398298298298,1.0699777485065607e-23
0.9359222822822822,1.0699780674431234e-23
0.9369047347347347,1.069978415170275e-23
0.9378871871871872,1.069978792044732e-23
0.9388696396396397,1.0699791984231703e-23
0.9398520920920921,1.0699796346623211e-23
0.9408345445445445,1.069980101118893e-23
0.941816996996997,1.0699805981495969e-23
0.9427994494494494,1.0699811261111474e-23
0.9437819019019019,1.0699816853602627e-23
0.9447643543543544,1.0699822762536814e-23
0.9457468068068068,1.0699828991481286e-23
0.9467292592592592,1.0699835544003329e-23
0.9477117117117116,1.0699842423670357e-23
0.9486941641641642,1.0699849634049557e-23
0.9496766166166166,1.0699857178708682e-23
0.950659069069069,1.0699865061215089e-23
0.9516415215215215,1.0699873285136179e-23
0.9526239739739739,1.0699881854039743e-23
0.9536064264264265,1.0699890771493096e-23
0.9545888788788789,1.0699900041064205e-23
0.9555713313313313,1.0699909666320654e-23
0.9565537837837838,1.0699919650829981e-23
0.9575362362362362,1.0699929998160303e-23
0.9585186886886887,1.0699940711879344e-23
0.9595011411411412,1.0699951795554975e-23
0.9604835935935936,1.0699963252755028e-23
0.961466046046046,1.0699975087047912e-23
0.9624484984984985,1.0699987302001483e-23
0.9634309509509509,1.0699999901183741e-23
0.9644134034034034,1.0700012888163003e-23
0.9653958558558559,1.0700026266507298e-23
0.9663783083083083,1.0700040039785153e-23
0.9673607607607607,1.070005421156498e-23
0.9683432132132131,1.0700068785414905e-23
0.9693256656656657,1.0700083764903734e-23
0.9703081181181181,1.0700099153599896e-23
0.9712905705705706,1.070011495507189e-23
0.972273023023023,1.0700131172888635e-23
0.9732554754754754,1.0700147810618592e-23
0.974237927927928,1.0700164871830996e-23
0.9752203803803804,1.0700182360094452e-23
0.9762028328328328,1.0700200278978078e-23
0.9771852852852853,1.0700218632050719e-23
0.9781677377377377,1.070023742288182e-23
0.9791501901901902,1.0700256655040293e-23
0.9801326426426427,1.0700276332095568e-23
0.9811150950950951,1.0700296457617066e-23
0.9820975475475475,1.0700317035174206e-23
0.98308,1.0700338068336493e-23
