r,nu F17
0.4869415115115115,6.378814777514386e-19
0.487923963963964,6.379889370236837e-19
0.4889064164164164,6.380813447360269e-19
0.48988886886886884,6.381596901863386e-19
0.49087132132132133,6.3822492432878665e-19
0.49185377377377376,6.382779603310948e-19
0.4928362262262262,6.383196741580471e-19
0.4938186786786787,6.383509051786732e-19
0.4948011311311311,6.383724567954525e-19
0.4957835835835836,6.383850970932058e-19
0.49676603603603603,6.383895595061091e-19
0.49774848848848846,6.383865435010033e-19
0.49873094094094095,6.383767152753201e-19
0.4997133933933934,6.383607084683132e-19
0.5006958458458458,6.383391248840401e-19
0.5016782982982982,6.383125352249277e-19
0.5026607507507508,6.382814798346281e-19
0.5036432032032032,6.382464694491392e-19
0.5046256556556556,6.38207985955215e-19
0.5056081081081081,6.381664831549367e-19
0.5065905605605605,6.381223875359476e-19
0.507573013013013,6.380760990461465e-19
0.5085554654654655,6.380279918725982e-19
0.5095379179179179,6.37978415223571e-19
0.5105203703703703,6.379276941135352e-19
0.5115028228228228,6.378761301502837e-19
0.5124852752752753,6.378240023239671e-19
0.5134677277277278,6.37771567797445e-19
0.5144501801801802,6.377190626977557e-19
0.5154326326326326,6.376667029082187e-19
0.516415085085085,6.376146848610593e-19
0.5173975375375375,6.375631863303001e-19
0.51837998998999,6.3751236722448955e-19
0.5193624424424425,6.374623703794878e-19
0.5203448948948949,6.374133223508934e-19
0.5213273473473473,6.373653342060048e-19
0.5223097997997997,6.373185023153658e-19
0.5232922522522523,6.372729091437844e-19
0.5242747047047047,6.372286240406957e-19
0.5252571571571572,6.371857040298896e-19
0.5262396096096096,6.371441945986607e-19
0.527222062062062,6.3710413048623685e-19
0.5282045145145146,6.370655364716125e-19
0.529186966966967,6.370284281607315e-19
0.5301694194194194,6.369928127730764e-19
0.5311518718718719,6.3695868992772175e-19
0.5321343243243243,6.369260524287721e-19
0.5331167767767767,6.36894887050395e-19
0.5340992292292293,6.368651753213322e-19
0.5350816816816817,6.368368943090539e-19
0.5360641341341341,6.368100174034588e-19
0.5370465865865865,6.3678451510035e-19
0.538029039039039,6.367603557845245e-19
0.5390114914914915,6.367375065127024e-19
0.539993943943944,6.367159337952644e-19
0.5409763963963964,6.366956042967601e-19
0.5419588488488488,6.366764851433742e-19
0.5429413013013012,6.366585439456533e-19
0.5439237537537538,6.366417487948027e-19
0.5449062062062062,6.366260682589554e-19
0.5458886586586587,6.366114713794335e-19
0.5468711111111111,6.365979276671577e-19
0.5478535635635635,6.365854070989168e-19
0.5488360160160161,6.365738801138412e-19
0.5498184684684685,6.365633176097392e-19
0.5508009209209209,6.365536909395372e-19
0.5517833733733734,6.365449719078204e-19
0.5527658258258258,6.365371327671683e-19
0.5537482782782782,6.365301462148239e-19
0.5547307307307308,6.365239853890458e-19
0.5557131831831832,6.3651862386580965e-19
0.5566956356356356,6.365140356552578e-19
0.557678088088088,6.365101951983401e-19
0.5586605405405405,6.365070773634001e-19
0.559642992992993,6.365046574428108e-19
0.5606254454454455,6.365029111495483e-19
0.5616078978978979,6.365018146139495e-19
0.5625903503503503,6.365013443802503e-19
0.5635728028028028,6.365014774034108e-19
0.5645552552552553,6.365021910456938e-19
0.5655377077077077,6.36503463073445e-19
0.5665201601601602,6.365052716538032e-19
0.5675026126126126,6.365075953514035e-19
0.568485065065065,6.365104131252002e-19
0.5694675175175176,6.365137043251528e-19
0.57044996996997,6.36517448689046e-19
0.5714324224224224,6.365216263392657e-19
0.5724148748748749,6.365262177795877e-19
0.5733973273273273,6.365312038919795e-19
0.5743797797797797,6.365365659334081e-19
0.5753622322322323,6.3654228553272225e-19
0.5763446846846847,6.365483446873747e-19
0.5773271371371371,6.365547257603618e-19
0.5783095895895896,6.365614114770092e-19
0.579292042042042,6.365683849218789e-19
0.5802744944944945,6.365756295355856e-19
0.581256946946947,6.365831291116761e-19
0.5822393993993994,6.365908677935198e-19
0.5832218518518518,6.365988300711696e-19
0.5842043043043043,6.366070007782643e-19
0.5851867567567568,6.366153650889315e-19
0.5861692092092092,6.36623908514627e-19
0.5871516616616617,6.366326169010944e-19
0.5881341141141141,6.366414764252712e-19
0.5891165665665665,6.366504735921674e-19
0.590099019019019,6.36659595231765e-19
0.5910814714714715,6.36668828495998e-19
0.5920639239239239,6.366781608555999e-19
0.5930463763763764,6.36687580097128e-19
0.5940288288288288,6.366970743197178e-19
0.5950112812812812,6.367066319322269e-19
0.5959937337337338,6.36716241649995e-19
0.5969761861861862,6.367258924918773e-19
0.5979586386386386,6.367355737771032e-19
0.5989410910910911,6.36745275122303e-19
0.5999235435435435,6.3675498643836445e-19
0.600905995995996,6.367646979274527e-19
0.6018884484484485,6.36774400079833e-19
0.6028709009009009,6.367840836709665e-19
0.6038533533533533,6.3679373975834e-19
0.6048358058058058,6.368033596784645e-19
0.6058182582582583,6.368129350437905e-19
0.6068007107107107,6.368224577396919e-19
0.6077831631631632,6.368319199213672e-19
0.6087656156156156,6.368413140108394e-19
0.609748068068068,6.368506326938527e-19
0.6107305205205205,6.368598689168789e-19
0.611712972972973,6.368690158839614e-19
0.6126954254254254,6.368780670538048e-19
0.6136778778778779,6.368870161366355e-19
0.6146603303303303,6.368958570911338e-19
0.6156427827827827,6.369045841214452e-19
0.6166252352352353,6.369131916740814e-19
0.6176076876876877,6.3692167443488305e-19
0.6185901401401401,6.36930027325962e-19
0.6195725925925926,6.369382455026579e-19
0.620555045045045,6.369463243504688e-19
0.6215374974974975,6.369542594819912e-19
0.62251994994995,6.369620467338958e-19
0.6235024024024024,6.369696821638509e-19
0.6244848548548548,6.369771620474235e-19
0.6254673073073073,6.369844828751269e-19
0.6264497597597597,6.369916413492412e-19
0.6274322122122122,6.369986343808333e-19
0.6284146646646647,6.370054590866705e-19
0.6293971171171171,6.37012112786144e-19
0.6303795695695695,6.370185929982541e-19
0.631362022022022,6.370248974384791e-19
0.6323444744744745,6.370310240157861e-19
0.6333269269269269,6.370369708294924e-19
0.6343093793793794,6.370427361662525e-19
0.6352918318318318,6.370483184969555e-19
0.6362742842842842,6.370537164737257e-19
0.6372567367367368,6.370589289267289e-19
0.6382391891891892,6.370639548612185e-19
0.6392216416416416,6.370687934544498e-19
0.6402040940940941,6.370734440525048e-19
0.6411865465465465,6.370779061673665e-19
0.642168998998999,6.370821794737371e-19
0.6431514514514515,6.370862638060474e-19
0.6441339039039039,6.370901591552842e-19
0.6451163563563563,6.370938656659772e-19
0.6460988088088088,6.3709738363316e-19
0.6470812612612612,6.371007134991837e-19
0.6480637137137137,6.3710385585074405e-19
0.6490461661661662,6.371068114157456e-19
0.6500286186186186,6.371095810602335e-19
0.651011071071071,6.371121657853192e-19
0.6519935235235235,6.371145667240896e-19
0.652975975975976,6.371167851385424e-19
0.6539584284284284,6.371188224164935e-19
0.6549408808808809,6.371206800684849e-19
0.6559233333333333,6.371223597247283e-19
0.6569057857857857,6.371238631319751e-19
0.6578882382382383,6.371251921504952e-19
0.6588706906906907,6.371263487509511e-19
0.6598531431431431,6.371273350112879e-19
0.6608355955955956,6.371281531137416e-19
0.661818048048048,6.371288053416186e-19
0.6628005005005005,6.371292940763459e-19
0.663782952952953,6.371296217942802e-19
0.6647654054054054,6.371297910636849e-19
0.6657478578578578,6.371298045416118e-19
0.6667303103103103,6.371296649708305e-19
0.6677127627627627,6.371293751767151e-19
0.6686952152152152,6.371289380641678e-19
0.6696776676676677,6.371283566145831e-19
0.6706601201201201,6.371276338826623e-19
0.6716425725725725,6.371267729934091e-19
0.672625025025025,6.371257771390002e-19
0.6736074774774775,6.371246495756821e-19
0.6745899299299299,6.371233936207673e-19
0.6755723823823824,6.371220126494056e-19
0.6765548348348348,6.371205100916429e-19
0.6775372872872872,6.371188894292238e-19
0.6785197397397398,6.371171541925777e-19
0.6795021921921922,6.371153079576843e-19
0.6804846446446446,6.3711335434298635e-19
0.6814670970970971,6.371112970063344e-19
0.6824495495495495,6.371091396418785e-19
0.6834320020020019,6.371068859769819e-19
0.6844144544544545,6.371045397691553e-19
0.6853969069069069,6.3710210480289775e-19
0.6863793593593593,6.370995848867148e-19
0.6873618118118118,6.370969838499648e-19
0.6883442642642642,6.370943055397685e-19
0.6893267167167167,6.370915538179755e-19
0.6903091691691692,6.370887325580016e-19
0.6912916216216216,6.370858456418375e-19
0.692274074074074,6.370828969568814e-19
0.6932565265265265,6.37079890392891e-19
0.694238978978979,6.370768298389055e-19
0.6952214314314314,6.37073719180141e-19
0.6962038838838839,6.370705622949125e-19
0.6971863363363363,6.370673630515724e-19
0.6981687887887887,6.370641253053914e-19
0.6991512412412413,6.370608528955022e-19
0.7001336936936937,6.370575496418131e-19
0.7011161461461461,6.370542193419054e-19
0.7020985985985986,6.370508657679942e-19
0.703081051051051,6.370474926637797e-19
0.7040635035035034,6.370441037414661e-19
0.705045955955956,6.370407026785615e-19
0.7060284084084084,6.370372931149182e-19
0.7070108608608608,6.370338786495228e-19
0.7079933133133133,6.370304628375529e-19
0.7089757657657657,6.370270491871934e-19
0.7099582182182183,6.370236411565905e-19
0.7109406706706707,6.370202421508191e-19
0.7119231231231231,6.370168555187116e-19
0.7129055755755755,6.370134845498588e-19
0.713888028028028,6.370101324715059e-19
0.7148704804804805,6.370068024454543e-19
0.715852932932933,6.370034975650323e-19
0.7168353853853854,6.370002208519397e-19
0.7178178378378378,6.369969752532494e-19
0.7188002902902902,6.369937636383208e-19
0.7197827427427427,6.369905887956559e-19
0.7207651951951952,6.369874534298963e-19
0.7217476476476476,6.3698436015871055e-19
0.7227301001001001,6.369813115097708e-19
0.7237125525525525,6.369783099186618e-19
0.7246950050050049,6.369753577289997e-19
0.7256774574574575,6.36972457193462e-19
0.7266599099099099,6.36969610474704e-19
0.7276423623623623,6.36966819646415e-19
0.7286248148148148,6.36964086694202e-19
0.7296072672672672,6.369614135167199e-19
0.7305897197197198,6.36958801926555e-19
0.7315721721721722,6.369562536512814e-19
0.7325546246246246,6.369537703343969e-19
0.733537077077077,6.369513535363375e-19
0.7345195295295295,6.369490047354753e-19
0.735501981981982,6.369467253290916e-19
0.7364844344344345,6.369445166343689e-19
0.7374668868868869,6.369423798893846e-19
0.7384493393393393,6.369403162541347e-19
0.7394317917917917,6.369383268114165e-19
0.7404142442442442,6.369364125679683e-19
0.7413966966966967,6.369345744552879e-19
0.7423791491491492,6.369328133307985e-19
0.7433616016016016,6.369311299786837e-19
0.744344054054054,6.369295251109731e-19
0.7453265065065064,6.369279993684924e-19
0.746308958958959,6.3692655332184535e-19
0.7472914114114114,6.369251874724198e-19
0.7482738638638639,6.369239022533747e-19
0.7492563163163163,6.369226980306102e-19
0.7502387687687687,6.369215751037847e-19
0.7512212212212213,6.369205337072488e-19
0.7522036736736737,6.369195740110931e-19
0.7531861261261261,6.369186961221078e-19
0.7541685785785786,6.369179000847526e-19
0.755151031031031,6.369171858821674e-19
0.7561334834834835,6.369165534371634e-19
0.757115935935936,6.36916002613176e-19
0.7580983883883884,6.369155332153079e-19
0.7590808408408408,6.369151449912452e-19
0.7600632932932933,6.369148376322892e-19
0.7610457457457457,6.369146107743413e-19
0.7620281981981982,6.369144639988715e-19
0.7630106506506507,6.369143968339025e-19
0.7639931031031031,6.369144087550305e-19
0.7649755555555555,6.369144991863471e-19
0.765958008008008,6.369146675014959e-19
0.7669404604604605,6.369149130246149e-19
0.7679229129129129,6.369152350313097e-19
0.7689053653653654,6.369156327496846e-19
0.7698878178178178,6.3691610536129985e-19
0.7708702702702702,6.369166520021555e-19
0.7718527227227228,6.369172717636695e-19
0.7728351751751752,6.369179636936926e-19
0.7738176276276276,6.369187267974714e-19
0.7748000800800801,6.369195600385996e-19
0.7757825325325325,6.369204623400955e-19
0.7767649849849849,6.369214325852923e-19
0.7777474374374375,6.3692246961888225e-19
0.7787298898898899,6.369235722478546e-19
0.7797123423423423,6.3692473924253e-19
0.7806947947947948,6.369259693374972e-19
0.7816772472472472,6.369272612326372e-19
0.7826596996996997,6.36928613594097e-19
0.7836421521521522,6.36930025055246e-19
0.7846246046046046,6.369314942176854e-19
0.785607057057057,6.369330196522571e-19
0.7865895095095095,6.369345998999649e-19
0.787571961961962,6.369362334730299e-19
0.7885544144144144,6.369379188558116e-19
0.7895368668668669,6.369396545058275e-19
0.7905193193193193,6.369414388547464e-19
0.7915017717717717,6.369432703093508e-19
0.7924842242242243,6.369451472525103e-19
0.7934666766766767,6.369470680442058e-19
0.7944491291291291,6.369490310224925e-19
0.7954315815815816,6.369510345044672e-19
0.796414034034034,6.369530767872986e-19
0.7973964864864864,6.369551561491436e-19
0.798378938938939,6.369572708502185e-19
0.7993613913913914,6.369594191337103e-19
0.8003438438438438,6.3696159922679595e-19
0.8013262962962963,6.369638093416217e-19
0.8023087487487487,6.369660476762807e-19
0.8032912012012012,6.369683124158237e-19
0.8042736536536537,6.369706017331951e-19
0.8052561061061061,6.369729137902797e-19
0.8062385585585585,6.369752467388297e-19
0.807221011011011,6.369775987215158e-19
0.8082034634634635,6.369799678728232e-19
0.8091859159159159,6.369823523201087e-19
0.8101683683683684,6.369847501846051e-19
0.8111508208208208,6.369871595822762e-19
0.8121332732732732,6.369895786250089e-19
0.8131157257257257,6.36992005421395e-19
0.8140981781781782,6.369944380778403e-19
0.8150806306306306,6.369968746994972e-19
0.8160630830830831,6.369993133913019e-19
0.8170455355355355,6.370017522589013e-19
0.8180279879879879,6.370041894096906e-19
0.8190104404404405,6.370066229537349e-19
0.8199928928928929,6.370090510048382e-19
0.8209753453453453,6.370114716814659e-19
0.8219577977977978,6.370138831077608e-19
0.8229402502502502,6.37016283414498e-19
0.8239227027027027,6.370186707401523e-19
0.8249051551551552,6.370210432317648e-19
0.8258876076076076,6.370233990460216e-19
0.82687006006006,6.370257363502347e-19
0.8278525125125125,6.37028053323259e-19
0.828834964964965,6.37030348156557e-19
0.8298174174174174,6.370326190551581e-19
0.8307998698698699,6.370348642386233e-19
0.8317823223223223,6.370370819420681e-19
0.8327647747747747,6.370392704171433e-19
0.8337472272272272,6.370414279329835e-19
0.8347296796796797,6.370435527772464e-19
0.8357121321321321,6.370456432570829e-19
0.8366945845845846,6.370476977001021e-19
0.837677037037037,6.370497144553944e-19
0.8386594894894894,6.370516918944811e-19
0.839641941941942,6.370536284123369e-19
0.8406243943943944,6.370555224283718e-19
0.8416068468468468,6.370573723873904e-19
0.8425892992992993,6.37059176760605e-19
0.8435717517517517,6.370609340466219e-19
0.8445542042042042,6.37062642772433e-19
0.8455366566566567,6.370643014943709e-19
0.8465191091091091,6.37065908799153e-19
0.8475015615615615,6.370674633048153e-19
0.848484014014014,6.37068963661731e-19
0.8494664664664664,6.3707040855360155e-19
0.8504489189189189,6.370717966983911e-19
0.8514313713713714,6.370731268494176e-19
0.8524138238238238,6.3707439779624e-19
0.8533962762762762,6.370756083656812e-19
0.8543787287287287,6.370767574228509e-19
0.8553611811811812,6.370778438720751e-19
0.8563436336336336,6.370788666579343e-19
0.8573260860860861,6.370798247662027e-19
0.8583085385385385,6.3708071722489805e-19
0.8592909909909909,6.370815431051729e-19
0.8602734434434435,6.370823015224321e-19
0.8612558958958959,6.370829916372145e-19
0.8622383483483483,6.370836126562099e-19
0.8632208008008008,6.370841638332775e-19
0.8642032532532532,6.370846444703888e-19
0.8651857057057057,6.37085053918636e-19
0.8661681581581582,6.370853915792477e-19
0.8671506106106106,6.370856569044978e-19
0.868133063063063,6.370858493987893e-19
0.8691155155155155,6.370859686195521e-19
0.8700979679679679,6.370860141783165e-19
0.8710804204204204,6.3708598574162125e-19
0.8720628728728729,6.370858830320401e-19
0.8730453253253253,6.370857058291622e-19
0.8740277777777777,6.370854539705979e-19
0.8750102302302302,6.370851273529329e-19
0.8759926826826827,6.37084725932713e-19
0.8769751351351351,6.370842497274656e-19
0.8779575875875876,6.370836988166582e-19
0.87894004004004,6.370830733427095e-19
0.8799224924924924,6.37082373511927e-19
0.880904944944945,6.370815995955429e-19
0.8818873973973974,6.370807519306891e-19
0.8828698498498498,6.370798309213442e-19
0.8838523023023023,6.370788370393693e-19
0.8848347547547547,6.370777708254776e-19
0.8858172072072072,6.370766328902064e-19
0.8867996596596597,6.370754239149176e-19
0.8877821121121121,6.370741446527596e-19
0.8887645645645645,6.370727959296825e-19
0.889747017017017,6.370713786454058e-19
0.8907294694694694,6.370698937744167e-19
0.891711921921922,6.370683423669175e-19
0.8926943743743744,6.3706672554985e-19
0.8936768268268268,6.370650445278832e-19
0.8946592792792792,6.370633005843548e-19
0.8956417317317317,6.370614950822901e-19
0.8966241841841842,6.370596294653587e-19
0.8976066366366366,6.370577052589402e-19
0.8985890890890891,6.3705572407095e-19
0.8995715415415415,6.370536875929833e-19
0.9005539939939939,6.370515976012087e-19
0.9015364464464465,6.370494559573815e-19
0.9025188988988989,6.370472646098152e-19
0.9035013513513513,6.370450255943635e-19
0.9044838038038038,6.370427410354335e-19
0.9054662562562562,6.37040413146915e-19
0.9064487087087086,6.370380442332309e-19
0.9074311611611612,6.370356366902449e-19
0.9084136136136136,6.370331930062911e-19
0.909396066066066,6.370307157631759e-19
0.9103785185185185,6.370282076371181e-19
0.9113609709709709,6.370256713997311e-19
0.9123434234234234,6.37023109919056e-19
0.9133258758758759,6.370205261604815e-19
0.9143083283283283,6.37017923187788e-19
0.9152907807807807,6.370153041640618e-19
0.9162732332332332,6.37012672352755e-19
0.9172556856856857,6.37010031118595e-19
0.9182381381381381,6.3700738392865e-19
0.9192205905905906,6.370047343532171e-19
0.920203043043043,6.37002086066889e-19
0.9211854954954954,6.369994428494838e-19
0.922167947947948,6.369968085870905e-19
0.9231504004004004,6.369941872729486e-19
0.9241328528528528,6.369915830085449e-19
0.9251153053053053,6.369890000045458e-19
0.9260977577577577,6.369864425817708e-19
0.9270802102102101,6.369839151722178e-19
0.9280626626626627,6.369814223199907e-19
0.9290451151151151,6.369789686823678e-19
0.9300275675675675,6.369765590306981e-19
0.93101002002002,6.369741982514606e-19
0.9319924724724724,6.369718913472084e-19
0.932974924924925,6.369696434375917e-19
0.9339573773773774,6.369674597602936e-19
0.9349398298298298,6.369653456720796e-19
0.9359222822822822,6.369633066497609e-19
0.9369047347347347,6.369613482911564e-19
0.9378871871871872,6.369594763161457e-19
0.9388696396396397,6.369576965675966e-19
0.9398520920920921,6.369560150124033e-19
0.9408345445445445,6.369544377424678e-19
0.941816996996997,6.36952970975688e-19
0.9427994494494494,6.369516210569404e-19
0.9437819019019019,6.369503944591012e-19
0.9447643543543544,6.369492977840316e-19
0.9457468068068068,6.369483377635894e-19
0.9467292592592592,6.369475212605967e-19
0.9477117117117116,6.369468552698739e-19
0.9486941641641642,6.369463469192099e-19
0.9496766166166166,6.369460034704038e-19
0.950659069069069,6.369458323202269e-19
0.9516415215215215,6.369458410014522e-19
0.9526239739739739,6.369460371838756e-19
0.9536064264264265,6.36946428675271e-19
0.9545888788788789,6.369470234224606e-19
0.9555713313313313,6.369478295123049e-19
0.9565537837837838,6.3694885517268775e-19
0.9575362362362362,6.369501087735463e-19
0.9585186886886887,6.369515988279582e-19
0.9595011411411412,6.369533339930245e-19
0.9604835935935936,6.369553230709977e-19
0.961466046046046,6.369575750102819e-19
0.9624484984984985,6.3696009890643085e-19
0.9634309509509509,6.369629040031782e-19
0.9644134034034034,6.369659996934967e-19
0.9653958558558559,6.369693955206184e-19
0.9663783083083083,6.369731011790356e-19
0.9673607607607607,6.369771265155888e-19
0.9683432132132131,6.369814815304621e-19
0.9693256656656657,6.3698617637826115e-19
0.9703081181181181,6.369912213690407e-19
0.9712905705705706,6.369966269693246e-19
0.972273023023023,6.370024038032391e-19
0.9732554754754754,6.370085626534554e-19
0.974237927927928,6.370151144623347e-19
0.9752203803803804,6.370220703329502e-19
0.9762028328328328,6.370294415301709e-19
0.9771852852852853,6.370372394816909e-19
0.9781677377377377,6.370454757791517e-19
0.9791501901901902,6.370541621791737e-19
0.9801326426426427,6.3706331060447015e-19
0.9811150950950951,6.370729331448979e-19
0.9820975475475475,6.370830420585633e-19
0.98308,6.370936497729331e-19
