r,nu O15
0.49087132132132133,2.6382869952291963e-21
0.49185377377377376,2.6398250040579385e-21
0.4928362262262262,2.6493986872987097e-21
0.4938186786786787,2.6592492969986417e-21
0.4948011311311311,2.6667934375463496e-21
0.4957835835835836,2.672003909368695e-21
0.49676603603603603,2.6753593019710915e-21
0.49774848848848846,2.6772882756092117e-21
0.49873094094094095,2.6781545437361936e-21
0.4997133933933934,2.678260714282e-21
0.5006958458458458,2.6778529533170874e-21
0.5016782982982982,2.6771261929757732e-21
0.5026607507507508,2.6762296781524187e-21
0.5036432032032032,2.675272706739305e-21
0.5046256556556556,2.674330466270704e-21
0.5056081081081081,2.6734499066377696e-21
0.5065905605605605,2.6726556153147152e-21
0.507573013013013,2.6719556797753865e-21
0.5085554654654655,2.6713475330451334e-21
0.5095379179179179,2.670823713862265e-21
0.5105203703703703,2.6703761600620783e-21
0.5115028228228228,2.6699973055353576e-21
0.5124852752752753,2.669680093318325e-21
0.5134677277277278,2.6694179564745963e-21
0.5144501801801802,2.6692047993332997e-21
0.5154326326326326,2.669034979033573e-21
0.516415085085085,2.6689032873316183e-21
0.5173975375375375,2.6688049326310985e-21
0.51837998998999,2.6687355222028916e-21
0.5193624424424425,2.6686910445630642e-21
0.5203448948948949,2.6686678519827656e-21
0.5213273473473473,2.6686626431068165e-21
0.5223097997997997,2.6686724456605277e-21
0.5232922522522523,2.668694599227631e-21
0.5242747047047047,2.668726738084933e-21
0.5252571571571572,2.6687667740801905e-21
0.5262396096096096,2.6688128795441424e-21
0.527222062062062,2.668863470226832e-21
0.5282045145145146,2.668917188251897e-21
0.529186966966967,2.668972885083525e-21
0.5301694194194194,2.6690296045002515e-21
0.5311518718718719,2.669086565573869e-21
0.5321343243243243,2.6691431456498696e-21
0.5331167767767767,2.6691988633278506e-21
0.5340992292292293,2.6692533614407197e-21
0.5350816816816817,2.6693063900318222e-21
0.5360641341341341,2.669357789329859e-21
0.5370465865865865,2.6694074727206424e-21
0.538029039039039,2.669455409716944e-21
0.5390114914914915,2.669501608925403e-21
0.539993943943944,2.669546101031282e-21
0.5409763963963964,2.669588923538434e-21
0.5419588488488488,2.6696301140266015e-21
0.5429413013013012,2.669669709578813e-21
0.5439237537537538,2.669707746783695e-21
0.5449062062062062,2.6697442617384073e-21
0.5458886586586587,2.6697792900514575e-21
0.5468711111111111,2.6698128668454583e-21
0.5478535635635635,2.6698450267604184e-21
0.5488360160160161,2.6698758039560795e-21
0.5498184684684685,2.6699052321153795e-21
0.5508009209209209,2.6699333444470246e-21
0.5517833733733734,2.669960173688552e-21
0.5527658258258258,2.6699857521092243e-21
0.5537482782782782,2.6700101115130867e-21
0.5547307307307308,2.670033283241657e-21
0.5557131831831832,2.6700552981772816e-21
0.5566956356356356,2.6700761867457075e-21
0.557678088088088,2.6700959789192555e-21
0.5586605405405405,2.6701147042199093e-21
0.559642992992993,2.6701323917219526e-21
0.5606254454454455,2.670149070055379e-21
0.5616078978978979,2.670164767408517e-21
0.5625903503503503,2.6701795115312778e-21
0.5635728028028028,2.6701933297381627e-21
0.5645552552552553,2.6702062489110405e-21
0.5655377077077077,2.6702182955024934e-21
0.5665201601601602,2.670229495538605e-21
0.5675026126126126,2.6702398746221184e-21
0.568485065065065,2.670249457935276e-21
0.5694675175175176,2.670258270243144e-21
0.57044996996997,2.6702663358964555e-21
0.5714324224224224,2.670273678834706e-21
0.5724148748748749,2.6702803225892463e-21
0.5733973273273273,2.6702862902862943e-21
0.5743797797797797,2.670291604649929e-21
0.5753622322322323,2.670296288005328e-21
0.5763446846846847,2.6703003622816587e-21
0.5773271371371371,2.670303849015257e-21
0.5783095895895896,2.6703067693526766e-21
0.579292042042042,2.6703091440535703e-21
0.5802744944944945,2.6703109934943117e-21
0.581256946946947,2.6703123376703144e-21
0.5822393993993994,2.670313196199682e-21
0.5832218518518518,2.6703135883261637e-21
0.5842043043043043,2.6703135329221783e-21
0.5851867567567568,2.6703130484918394e-21
0.5861692092092092,2.670312153174245e-21
0.5871516616616617,2.6703108647462895e-21
0.5881341141141141,2.6703092006261766e-21
0.5891165665665665,2.6703071778761246e-21
0.590099019019019,2.670304813205578e-21
0.5910814714714715,2.6703021229745503e-21
0.5920639239239239,2.6702991231961838e-21
0.5930463763763764,2.6702958295406398e-21
0.5940288288288288,2.6702922573372702e-21
0.5950112812812812,2.670288421578687e-21
0.5959937337337338,2.670284336923085e-21
0.5969761861861862,2.6702800176977504e-21
0.5979586386386386,2.6702754779022574e-21
0.5989410910910911,2.6702707312111923e-21
0.5999235435435435,2.6702657909775745e-21
0.600905995995996,2.6702606702360377e-21
0.6018884484484485,2.670255381705575e-21
0.6028709009009009,2.67024993779301e-21
0.6038533533533533,2.670244350596026e-21
0.6048358058058058,2.6702386319060895e-21
0.6058182582582583,2.6702327932119443e-21
0.6068007107107107,2.670226845702337e-21
0.6077831631631632,2.6702208002694694e-21
0.6087656156156156,2.670214667511814e-21
0.609748068068068,2.6702084577375208e-21
0.6107305205205205,2.670202180967324e-21
0.611712972972973,2.6701958469379272e-21
0.6126954254254254,2.6701894651046918e-21
0.6136778778778779,2.670183044645242e-21
0.6146603303303303,2.670176594462176e-21
0.6156427827827827,2.6701701231866506e-21
0.6166252352352353,2.6701636391810027e-21
0.6176076876876877,2.6701571505422934e-21
0.6185901401401401,2.6701506651050615e-21
0.6195725925925926,2.6701441904447344e-21
0.620555045045045,2.6701377338808208e-21
0.6215374974974975,2.6701313024795796e-21
0.62251994994995,2.6701249030577125e-21
0.6235024024024024,2.6701185421851235e-21
0.6244848548548548,2.6701122261880867e-21
0.6254673073073073,2.670105961152529e-21
0.6264497597597597,2.6700997529269806e-21
0.6274322122122122,2.670093607125901e-21
0.6284146646646647,2.6700875291324995e-21
0.6293971171171171,2.6700815241021907e-21
0.6303795695695695,2.6700755969655464e-21
0.631362022022022,2.6700697524315115e-21
0.6323444744744745,2.6700639949903345e-21
0.6333269269269269,2.6700583289169774e-21
0.6343093793793794,2.6700527582739823e-21
0.6352918318318318,2.6700472869148607e-21
0.6362742842842842,2.670041918486913e-21
0.6372567367367368,2.6700366564345757e-21
0.6382391891891892,2.67003150400259e-21
0.6392216416416416,2.6700264642388256e-21
0.6402040940940941,2.6700215399977528e-21
0.6411865465465465,2.670016733943376e-21
0.642168998998999,2.6700120485523796e-21
0.6431514514514515,2.67000748611743e-21
0.6441339039039039,2.6700030487499074e-21
0.6451163563563563,2.6699987383834484e-21
0.6460988088088088,2.6699945567768078e-21
0.6470812612612612,2.6699905055171597e-21
0.6480637137137137,2.669986586023049e-21
0.6490461661661662,2.6699827995475815e-21
0.6500286186186186,2.6699791471817444e-21
0.651011071071071,2.669975629857076e-21
0.6519935235235235,2.669972248349398e-21
0.652975975975976,2.6699690032812456e-21
0.6539584284284284,2.669965895125665e-21
0.6549408808808809,2.6699629242089046e-21
0.6559233333333333,2.669960090713603e-21
0.6569057857857857,2.669957394682022e-21
0.6578882382382383,2.669954836019238e-21
0.6588706906906907,2.6699524144959368e-21
0.6598531431431431,2.6699501297518657e-21
0.6608355955955956,2.669947981298848e-21
0.661818048048048,2.6699459685238626e-21
0.6628005005005005,2.6699440906921897e-21
0.663782952952953,2.669942346950534e-21
0.6647654054054054,2.6699407363302137e-21
0.6657478578578578,2.6699392577501517e-21
0.6667303103103103,2.669937910020219e-21
0.6677127627627627,2.669936691844007e-21
0.6686952152152152,2.6699356018222116e-21
0.6696776676676677,2.6699346384558237e-21
0.6706601201201201,2.6699338001489888e-21
0.6716425725725725,2.669933085212369e-21
0.672625025025025,2.6699324918660497e-21
0.6736074774774775,2.669932018242791e-21
0.6745899299299299,2.6699316623912813e-21
0.6755723823823824,2.669931422278869e-21
0.6765548348348348,2.6699312957951194e-21
0.6775372872872872,2.6699312807546752e-21
0.6785197397397398,2.6699313749003808e-21
0.6795021921921922,2.6699315759066208e-21
0.6804846446446446,2.669931881382072e-21
0.6814670970970971,2.6699322888732856e-21
0.6824495495495495,2.6699327958673263e-21
0.6834320020020019,2.6699333997952897e-21
0.6844144544544545,2.669934098035272e-21
0.6853969069069069,2.669934887915403e-21
0.6863793593593593,2.669935766717036e-21
0.6873618118118118,2.669936731677956e-21
0.6883442642642642,2.6699377799954807e-21
0.6893267167167167,2.669938908829343e-21
0.6903091691691692,2.669940115305163e-21
0.6912916216216216,2.6699413965173714e-21
0.692274074074074,2.6699427495323355e-21
0.6932565265265265,2.6699441713914793e-21
0.694238978978979,2.6699456591146245e-21
0.6952214314314314,2.669947209702633e-21
0.6962038838838839,2.6699488201410765e-21
0.6971863363363363,2.6699504874029195e-21
0.6981687887887887,2.669952208452038e-21
0.6991512412412413,2.6699539802458597e-21
0.7001336936936937,2.669955799739012e-21
0.7011161461461461,2.6699576638860065e-21
0.7020985985985986,2.6699595696446262e-21
0.703081051051051,2.6699615139788933e-21
0.7040635035035034,2.6699634938624327e-21
0.705045955955956,2.6699655062812473e-21
0.7060284084084084,2.669967548236991e-21
0.7070108608608608,2.669969616750291e-21
0.7079933133133133,2.6699717088635854e-21
0.7089757657657657,2.6699738216443554e-21
0.7099582182182183,2.669975952188228e-21
0.7109406706706707,2.6699780976221854e-21
0.7119231231231231,2.669980255107645e-21
0.7129055755755755,2.6699824218434956e-21
0.713888028028028,2.6699845950691768e-21
0.7148704804804805,2.66998677206813e-21
0.715852932932933,2.6699889501705945e-21
0.7168353853853854,2.669991126756687e-21
0.7178178378378378,2.6699932992599418e-21
0.7188002902902902,2.6699954651700156e-21
0.7197827427427427,2.6699976220359683e-21
0.7207651951951952,2.6699997674694064e-21
0.7217476476476476,2.670001899147497e-21
0.7227301001001001,2.670004014816181e-21
0.7237125525525525,2.6700061122923986e-21
0.7246950050050049,2.6700081894639397e-21
0.7256774574574575,2.670010244288961e-21
0.7266599099099099,2.6700122747951596e-21
0.7276423623623623,2.6700142790790487e-21
0.7286248148148148,2.6700162553051325e-21
0.7296072672672672,2.6700182017056403e-21
0.7305897197197198,2.670020116579111e-21
0.7315721721721722,2.670021998290063e-21
0.7325546246246246,2.670023845268384e-21
0.733537077077077,2.6700256560083716e-21
0.7345195295295295,2.67002742906788e-21
0.735501981981982,2.6700291630680602e-21
0.7364844344344345,2.6700308566921346e-21
0.7374668868868869,2.6700325086850508e-21
0.7384493393393393,2.670034117852541e-21
0.7394317917917917,2.6700356830604242e-21
0.7404142442442442,2.6700372032339515e-21
0.7413966966966967,2.6700386773569968e-21
0.7423791491491492,2.670040104471316e-21
0.7433616016016016,2.670041483676089e-21
0.744344054054054,2.6700428141267172e-21
0.7453265065065064,2.6700440950344963e-21
0.746308958958959,2.670045325665723e-21
0.7472914114114114,2.6700465053410157e-21
0.7482738638638639,2.6700476334345085e-21
0.7492563163163163,2.6700487093732166e-21
0.7502387687687687,2.6700497326363383e-21
0.7512212212212213,2.670050702754316e-21
0.7522036736736737,2.670051619308487e-21
0.7531861261261261,2.67005248192986e-21
0.7541685785785786,2.670053290298919e-21
0.755151031031031,2.6700540441444447e-21
0.7561334834834835,2.6700547432429665e-21
0.757115935935936,2.6700553874182406e-21
0.7580983883883884,2.6700559765401572e-21
0.7590808408408408,2.6700565105243253e-21
0.7600632932932933,2.6700569893309803e-21
0.7610457457457457,2.6700574129648112e-21
0.7620281981981982,2.670057781473582e-21
0.7630106506506507,2.6700580949479374e-21
0.7639931031031031,2.6700583535203743e-21
0.7649755555555555,2.6700585573646534e-21
0.765958008008008,2.6700587066950343e-21
0.7669404604604605,2.670058801765489e-21
0.7679229129129129,2.6700588428690478e-21
0.7689053653653654,2.6700588303370972e-21
0.7698878178178178,2.6700587645385753e-21
0.7708702702702702,2.6700586458792493e-21
0.7718527227227228,2.6700584748010154e-21
0.7728351751751752,2.6700582517812675e-21
0.7738176276276276,2.670057977331978e-21
0.7748000800800801,2.6700576519991086e-21
0.7757825325325325,2.6700572763617807e-21
0.7767649849849849,2.670056851031728e-21
0.7777474374374375,2.6700563766523364e-21
0.7787298898898899,2.6700558538980965e-21
0.7797123423423423,2.6700552834737973e-21
0.7806947947947948,2.6700546661138473e-21
0.7816772472472472,2.6700540025814663e-21
0.7826596996996997,2.6700532936680086e-21
0.7836421521521522,2.670052540192243e-21
0.7846246046046046,2.6700517429996067e-21
0.785607057057057,2.6700509029615763e-21
0.7865895095095095,2.6700500209747248e-21
0.787571961961962,2.670049097960176e-21
0.7885544144144144,2.67004813486282e-21
0.7895368668668669,2.67004713265059e-21
0.7905193193193193,2.670046092313764e-21
0.7915017717717717,2.6700450148642e-21
0.7924842242242243,2.6700439013345067e-21
0.7934666766766767,2.6700427527776264e-21
0.7944491291291291,2.6700415702657447e-21
0.7954315815815816,2.6700403548898088e-21
0.796414034034034,2.6700391077586975e-21
0.7973964864864864,2.6700378299984777e-21
0.798378938938939,2.670036522751773e-21
0.7993613913913914,2.6700351871769523e-21
0.8003438438438438,2.6700338244474764e-21
0.8013262962962963,2.670032435751024e-21
0.8023087487487487,2.6700310222889022e-21
0.8032912012012012,2.6700295852753887e-21
0.8042736536536537,2.6700281259367078e-21
0.8052561061061061,2.6700266455106576e-21
0.8062385585585585,2.6700251452456502e-21
0.807221011011011,2.6700236264000534e-21
0.8082034634634635,2.670022090241452e-21
0.8091859159159159,2.6700205380459227e-21
0.8101683683683684,2.6700189710974036e-21
0.8111508208208208,2.6700173906867328e-21
0.8121332732732732,2.670015798111231e-21
0.8131157257257257,2.670014194673743e-21
0.8140981781781782,2.6700125816819155e-21
0.8150806306306306,2.670010960447586e-21
0.8160630830830831,2.670009332286062e-21
0.8170455355355355,2.670007698515224e-21
0.8180279879879879,2.670006060455004e-21
0.8190104404404405,2.6700044194264872e-21
0.8199928928928929,2.670002776751368e-21
0.8209753453453453,2.6700011337509873e-21
0.8219577977977978,2.669999491745875e-21
0.8229402502502502,2.669997852054767e-21
0.8239227027027027,2.6699962159940583e-21
0.8249051551551552,2.669994584876996e-21
0.8258876076076076,2.6699929600129797e-21
0.82687006006006,2.669991342706819e-21
0.8278525125125125,2.669989734257991e-21
0.828834964964965,2.6699881359599637e-21
0.8298174174174174,2.6699865490994742e-21
0.8307998698698699,2.6699849749556564e-21
0.8317823223223223,2.669983414799516e-21
0.8327647747747747,2.669981869893145e-21
0.8337472272272272,2.6699803414888904e-21
0.8347296796796797,2.6699788308286794e-21
0.8357121321321321,2.669977339143449e-21
0.8366945845845846,2.669975867652123e-21
0.837677037037037,2.66997441756115e-21
0.8386594894894894,2.6699729900635653e-21
0.839641941941942,2.669971586338534e-21
0.8406243943943944,2.6699702075503454e-21
0.8416068468468468,2.669968854847822e-21
0.8425892992992993,2.6699675293636015e-21
0.8435717517517517,2.6699662322133267e-21
0.8445542042042042,2.669964964495079e-21
0.8455366566566567,2.6699637272883954e-21
0.8465191091091091,2.669962521653853e-21
0.8475015615615615,2.6699613486320433e-21
0.848484014014014,2.669960209243092e-21
0.8494664664664664,2.6699591044858077e-21
0.8504489189189189,2.6699580353368062e-21
0.8514313713713714,2.669957002750252e-21
0.8524138238238238,2.669956007656588e-21
0.8533962762762762,2.6699550509621247e-21
0.8543787287287287,2.6699541335482937e-21
0.8553611811811812,2.669953256270733e-21
0.8563436336336336,2.6699524199588728e-21
0.8573260860860861,2.669951625414906e-21
0.8583085385385385,2.669950873413159e-21
0.8592909909909909,2.66995016469952e-21
0.8602734434434435,2.669949499990416e-21
0.8612558958958959,2.6699488799724398e-21
0.8622383483483483,2.6699483053012796e-21
0.8632208008008008,2.6699477766012403e-21
0.8642032532532532,2.6699472944643902e-21
0.8651857057057057,2.6699468594498857e-21
0.8661681581581582,2.6699464720832265e-21
0.8671506106106106,2.6699461328555158e-21
0.868133063063063,2.6699458422227596e-21
0.8691155155155155,2.6699456006051026e-21
0.8700979679679679,2.6699454083862392e-21
0.8710804204204204,2.6699452659123874e-21
0.8720628728728729,2.669945173491916e-21
0.8730453253253253,2.6699451313943194e-21
0.8740277777777777,2.6699451398498026e-21
0.8750102302302302,2.6699451990482104e-21
0.8759926826826827,2.669945309138482e-21
0.8769751351351351,2.6699454702279735e-21
0.8779575875875876,2.6699456823816502e-21
0.87894004004004,2.6699459456213658e-21
0.8799224924924924,2.6699462599250754e-21
0.880904944944945,2.669946625226312e-21
0.8818873973973974,2.6699470414132695e-21
0.8828698498498498,2.669947508328015e-21
0.8838523023023023,2.6699480257660533e-21
0.8848347547547547,2.6699485934752995e-21
0.8858172072072072,2.6699492111555986e-21
0.8867996596596597,2.6699498784577637e-21
0.8877821121121121,2.6699505949829445e-21
0.8887645645645645,2.669951360282079e-21
0.889747017017017,2.6699521738547574e-21
0.8907294694694694,2.669953035149116e-21
0.891711921921922,2.6699539435602605e-21
0.8926943743743744,2.66995489843042e-21
0.8936768268268268,2.6699558990475725e-21
0.8946592792792792,2.669956944645137e-21
0.8956417317317317,2.6699580344009028e-21
0.8966241841841842,2.6699591674365068e-21
0.8976066366366366,2.6699603428168858e-21
0.8985890890890891,2.6699615595490097e-21
0.8995715415415415,2.669962816581642e-21
0.9005539939939939,2.6699641128044206e-21
0.9015364464464465,2.6699654470472244e-21
0.9025188988988989,2.6699668180792785e-21
0.9035013513513513,2.6699682246085635e-21
0.9044838038038038,2.6699696652810505e-21
0.9054662562562562,2.669971138680024e-21
0.9064487087087086,2.6699726433253173e-21
0.9074311611611612,2.6699741776724157e-21
0.9084136136136136,2.6699757401119987e-21
0.909396066066066,2.6699773289691965e-21
0.9103785185185185,2.669978942502606e-21
0.9113609709709709,2.6699805789038117e-21
0.9123434234234234,2.669982236296597e-21
0.9133258758758759,2.6699839127360504e-21
0.9143083283283283,2.6699856062082137e-21
0.9152907807807807,2.669987314628881e-21
0.9162732332332332,2.669989035843272e-21
0.9172556856856857,2.6699907676250257e-21
0.9182381381381381,2.669992507675763e-21
0.9192205905905906,2.6699942536240166e-21
0.920203043043043,2.669996003024772e-21
0.9211854954954954,2.669997753358573e-21
0.922167947947948,2.6699995020310158e-21
0.9231504004004004,2.67000124637166e-21
0.9241328528528528,2.6700029836336337e-21
0.9251153053053053,2.670004710992825e-21
0.9260977577577577,2.6700064255469876e-21
0.9270802102102101,2.6700081243153017e-21
0.9280626626626627,2.670009804237328e-21
0.9290451151151151,2.6700114621726118e-21
0.9300275675675675,2.6700130948995502e-21
0.93101002002002,2.6700146991151492e-21
0.9319924724724724,2.670016271433824e-21
0.932974924924925,2.6700178083871583e-21
0.9339573773773774,2.6700193064226386e-21
0.9349398298298298,2.6700207619033684e-21
0.9359222822822822,2.6700221711071754e-21
0.9369047347347347,2.6700235302257587e-21
0.9378871871871872,2.6700248353642526e-21
0.9388696396396397,2.670026082540201e-21
0.9398520920920921,2.6700272676830988e-21
0.9408345445445445,2.6700283866334096e-21
0.941816996996997,2.6700294351420435e-21
0.9427994494494494,2.6700304088695264e-21
0.9437819019019019,2.670031303385325e-21
0.9447643543543544,2.6700321141669736e-21
0.9457468068068068,2.6700328365996827e-21
0.9467292592592592,2.6700334659752704e-21
0.9477117117117116,2.6700339974915067e-21
0.9486941641641642,2.670034426251637e-21
0.9496766166166166,2.6700347472633123e-21
0.950659069069069,2.670034955438045e-21
0.9516415215215215,2.6700350455904686e-21
0.9526239739739739,2.670035012437729e-21
0.9536064264264265,2.6700348505983936e-21
0.9545888788788789,2.6700345545921917e-21
0.9555713313313313,2.67003411883897e-21
0.9565537837837838,2.6700335376580835e-21
0.9575362362362362,2.6700328052675236e-21
0.9585186886886887,2.6700319157835963e-21
0.9595011411411412,2.670030863219744e-21
0.9604835935935936,2.6700296414859603e-21
0.961466046046046,2.6700282443882928e-21
0.9624484984984985,2.6700266656278186e-21
0.9634309509509509,2.6700248988000163e-21
0.9644134034034034,2.670022937394139e-21
0.9653958558558559,2.670020774792452e-21
0.9663783083083083,2.6700184042694095e-21
0.9673607607607607,2.670015818991006e-21
0.9683432132132131,2.6700130120141025e-21
0.9693256656656657,2.6700099762856494e-21
0.9703081181181181,2.6700067046420346e-21
0.9712905705705706,2.6700031898081112e-21
0.972273023023023,2.669999424396917e-21
0.9732554754754754,2.6699954009085486e-21
0.974237927927928,2.6699911117296883e-21
0.9752203803803804,2.6699865491327172e-21
0.9762028328328328,2.6699817052751985e-21
0.9771852852852853,2.6699765721988838e-21
0.9781677377377377,2.669971141829328e-21
0.9791501901901902,2.6699654059748736e-21
0.9801326426426427,2.6699593563260925e-21
0.9811150950950951,2.6699529844550983e-21
0.9820975475475475,2.669946281814663e-21
0.98308,2.6699392397377474e-21
